order_id,date_of_order,product_id,price,name,quantity
4234,2017-12-16 12:57:00,59,4.95,Vegetable Roll,2
10044,2017-12-15 19:03:00,58,4.95,Lamb Tikka,1
10044,2017-12-15 19:03:00,60,4.95,Sheek Kebab,1
10049,2017-12-14 18:58:00,54,4.95,Aloo Chaat,1
2052,2017-12-13 19:24:00,55,4.95,Tandoori Chicken (1/4),1
2057,2017-12-12 22:19:00,59,4.95,Vegetable Roll,1
2060,2017-12-12 19:16:00,56,4.95,Chicken Chaat,1
12513,2017-12-11 18:03:00,60,4.95,Sheek Kebab,1
12513,2017-12-11 18:03:00,53,3.95,Chicken Tikka,1
12514,2017-12-11 12:55:00,57,4.95,Prawn Puree,1
12022,2017-12-10 21:49:00,54,4.95,Aloo Chaat,1
12023,2017-12-10 13:00:00,53,3.95,Chicken Tikka,1
10059,2017-12-09 20:24:00,60,4.95,Sheek Kebab,1
2069,2017-12-09 19:40:00,53,3.95,Chicken Tikka,1
6972,2017-12-09 19:00:00,59,4.95,Vegetable Roll,2
6973,2017-12-09 18:54:00,60,4.95,Sheek Kebab,1
12515,2017-12-09 17:14:00,60,4.95,Sheek Kebab,2
6977,2017-12-08 20:48:00,60,4.95,Sheek Kebab,1
2076,2017-12-08 19:37:00,59,4.95,Vegetable Roll,1
4244,2017-12-08 19:07:00,57,4.95,Prawn Puree,1
6979,2017-12-08 19:04:00,56,4.95,Chicken Chaat,1
6979,2017-12-08 19:04:00,57,4.95,Prawn Puree,1
10067,2017-12-08 17:53:00,58,4.95,Lamb Tikka,1
12027,2017-12-05 18:09:00,60,4.95,Sheek Kebab,1
10071,2017-12-04 21:10:00,53,3.95,Chicken Tikka,1
10071,2017-12-04 21:10:00,55,4.95,Tandoori Chicken (1/4),1
10074,2017-12-04 18:40:00,60,4.95,Sheek Kebab,1
6988,2017-12-04 13:13:00,59,4.95,Vegetable Roll,1
10075,2017-12-03 18:52:00,57,4.95,Prawn Puree,1
12028,2017-12-03 18:41:00,60,4.95,Sheek Kebab,1
6991,2017-12-03 17:47:00,59,4.95,Vegetable Roll,1
12029,2017-12-03 17:43:00,60,4.95,Sheek Kebab,1
2093,2017-12-03 17:11:00,60,4.95,Sheek Kebab,1
2093,2017-12-03 17:11:00,56,4.95,Chicken Chaat,1
2093,2017-12-03 17:11:00,53,3.95,Chicken Tikka,1
4249,2017-12-03 14:22:00,59,4.95,Vegetable Roll,1
5196,2017-12-02 21:25:00,60,4.95,Sheek Kebab,1
5196,2017-12-02 21:25:00,56,4.95,Chicken Chaat,2
10079,2017-12-02 20:04:00,59,4.95,Vegetable Roll,1
10079,2017-12-02 20:04:00,56,4.95,Chicken Chaat,1
6992,2017-12-02 19:05:00,56,4.95,Chicken Chaat,2
2098,2017-12-02 18:03:00,57,4.95,Prawn Puree,1
12030,2017-12-02 18:01:00,60,4.95,Sheek Kebab,1
2100,2017-12-02 17:38:00,54,4.95,Aloo Chaat,1
12516,2017-12-02 00:42:00,59,4.95,Vegetable Roll,1
12517,2017-12-01 19:11:00,60,4.95,Sheek Kebab,1
6993,2017-11-29 20:39:00,56,4.95,Chicken Chaat,1
10090,2017-11-29 19:10:00,53,3.95,Chicken Tikka,1
10100,2017-11-26 18:13:00,55,4.95,Tandoori Chicken (1/4),1
4253,2017-11-26 13:14:00,57,4.95,Prawn Puree,2
12518,2017-11-25 22:19:00,60,4.95,Sheek Kebab,1
6998,2017-11-25 20:08:00,58,4.95,Lamb Tikka,1
10103,2017-11-25 18:53:00,57,4.95,Prawn Puree,1
10104,2017-11-25 18:51:00,60,4.95,Sheek Kebab,1
7002,2017-11-25 17:38:00,57,4.95,Prawn Puree,1
10107,2017-11-25 17:17:00,60,4.95,Sheek Kebab,1
10111,2017-11-25 14:18:00,53,3.95,Chicken Tikka,1
7003,2017-11-24 20:14:00,58,4.95,Lamb Tikka,1
10113,2017-11-24 18:02:00,56,4.95,Chicken Chaat,1
10115,2017-11-24 17:14:00,60,4.95,Sheek Kebab,1
2119,2017-11-22 19:21:00,60,4.95,Sheek Kebab,1
10125,2017-11-21 19:31:00,60,4.95,Sheek Kebab,1
5203,2017-11-20 19:46:00,53,3.95,Chicken Tikka,1
4260,2017-11-19 21:07:00,57,4.95,Prawn Puree,1
2126,2017-11-18 19:06:00,55,4.95,Tandoori Chicken (1/4),1
12519,2017-11-18 18:26:00,60,4.95,Sheek Kebab,1
2127,2017-11-18 18:08:00,53,3.95,Chicken Tikka,1
2128,2017-11-18 18:04:00,53,3.95,Chicken Tikka,1
2129,2017-11-18 17:20:00,53,3.95,Chicken Tikka,1
7014,2017-11-17 19:37:00,60,4.95,Sheek Kebab,1
7018,2017-11-17 17:15:00,59,4.95,Vegetable Roll,1
7019,2017-11-17 16:09:00,60,4.95,Sheek Kebab,1
12520,2017-11-17 11:50:00,58,4.95,Lamb Tikka,1
10142,2017-11-16 18:03:00,53,3.95,Chicken Tikka,1
10142,2017-11-16 18:03:00,58,4.95,Lamb Tikka,1
10142,2017-11-16 18:03:00,55,4.95,Tandoori Chicken (1/4),1
2137,2017-11-14 20:41:00,53,3.95,Chicken Tikka,1
2139,2017-11-14 17:46:00,57,4.95,Prawn Puree,1
4264,2017-11-11 19:40:00,53,3.95,Chicken Tikka,1
12521,2017-11-11 19:00:00,55,4.95,Tandoori Chicken (1/4),1
10150,2017-11-11 18:39:00,53,3.95,Chicken Tikka,1
10156,2017-11-11 17:07:00,55,4.95,Tandoori Chicken (1/4),1
7035,2017-11-11 16:48:00,60,4.95,Sheek Kebab,1
2152,2017-11-10 19:18:00,59,4.95,Vegetable Roll,1
7036,2017-11-10 18:57:00,53,3.95,Chicken Tikka,1
7037,2017-11-10 18:03:00,56,4.95,Chicken Chaat,2
2155,2017-11-10 18:02:00,60,4.95,Sheek Kebab,1
10160,2017-11-09 11:21:00,55,4.95,Tandoori Chicken (1/4),1
12522,2017-11-07 19:52:00,60,4.95,Sheek Kebab,1
12522,2017-11-07 19:52:00,58,4.95,Lamb Tikka,1
7040,2017-11-06 18:53:00,60,4.95,Sheek Kebab,1
10166,2017-11-05 19:04:00,57,4.95,Prawn Puree,1
2164,2017-11-04 19:23:00,53,3.95,Chicken Tikka,1
2171,2017-11-03 22:21:00,60,4.95,Sheek Kebab,1
5220,2017-11-03 20:04:00,55,4.95,Tandoori Chicken (1/4),1
10170,2017-11-03 19:16:00,60,4.95,Sheek Kebab,1
2172,2017-11-03 18:58:00,57,4.95,Prawn Puree,1
4276,2017-11-03 18:38:00,56,4.95,Chicken Chaat,1
12043,2017-11-02 21:59:00,58,4.95,Lamb Tikka,1
10174,2017-11-01 18:51:00,54,4.95,Aloo Chaat,1
10175,2017-11-01 18:02:00,53,3.95,Chicken Tikka,1
10175,2017-11-01 18:02:00,55,4.95,Tandoori Chicken (1/4),1
10175,2017-11-01 18:02:00,58,4.95,Lamb Tikka,1
4280,2017-10-31 21:35:00,57,4.95,Prawn Puree,1
4281,2017-10-31 21:32:00,57,4.95,Prawn Puree,1
12045,2017-10-31 17:47:00,55,4.95,Tandoori Chicken (1/4),1
12523,2017-10-30 22:02:00,53,3.95,Chicken Tikka,1
12523,2017-10-30 22:02:00,60,4.95,Sheek Kebab,1
10179,2017-10-29 18:58:00,57,4.95,Prawn Puree,1
7057,2017-10-28 20:05:00,60,4.95,Sheek Kebab,1
2184,2017-10-28 19:44:00,53,3.95,Chicken Tikka,1
7058,2017-10-28 19:38:00,57,4.95,Prawn Puree,1
4286,2017-10-28 16:55:00,60,4.95,Sheek Kebab,1
5224,2017-10-27 19:37:00,57,4.95,Prawn Puree,1
5225,2017-10-27 19:17:00,60,4.95,Sheek Kebab,1
10186,2017-10-27 18:30:00,60,4.95,Sheek Kebab,1
5229,2017-10-23 19:36:00,56,4.95,Chicken Chaat,2
12048,2017-10-22 19:23:00,60,4.95,Sheek Kebab,1
12049,2017-10-22 17:41:00,57,4.95,Prawn Puree,1
7072,2017-10-21 18:58:00,53,3.95,Chicken Tikka,1
7072,2017-10-21 18:58:00,58,4.95,Lamb Tikka,1
7073,2017-10-21 17:36:00,60,4.95,Sheek Kebab,1
4292,2017-10-21 12:49:00,57,4.95,Prawn Puree,1
12524,2017-10-20 19:18:00,53,3.95,Chicken Tikka,1
2209,2017-10-20 18:22:00,60,4.95,Sheek Kebab,1
2211,2017-10-20 18:03:00,60,4.95,Sheek Kebab,1
12525,2017-10-19 16:14:00,56,4.95,Chicken Chaat,1
12526,2017-10-19 16:08:00,56,4.95,Chicken Chaat,1
7080,2017-10-18 12:32:00,60,4.95,Sheek Kebab,1
7082,2017-10-16 19:23:00,53,3.95,Chicken Tikka,1
10205,2017-10-15 18:43:00,57,4.95,Prawn Puree,1
12050,2017-10-15 18:07:00,60,4.95,Sheek Kebab,1
12051,2017-10-15 12:18:00,57,4.95,Prawn Puree,1
10206,2017-10-14 20:35:00,60,4.95,Sheek Kebab,2
5233,2017-10-14 19:44:00,60,4.95,Sheek Kebab,2
10208,2017-10-14 19:32:00,56,4.95,Chicken Chaat,1
10209,2017-10-14 19:08:00,60,4.95,Sheek Kebab,1
12527,2017-10-14 18:58:00,58,4.95,Lamb Tikka,1
12527,2017-10-14 18:58:00,60,4.95,Sheek Kebab,1
10213,2017-10-14 17:38:00,54,4.95,Aloo Chaat,1
10214,2017-10-14 17:23:00,56,4.95,Chicken Chaat,1
5234,2017-10-14 16:39:00,57,4.95,Prawn Puree,2
4298,2017-10-13 20:35:00,57,4.95,Prawn Puree,1
2226,2017-10-13 19:42:00,60,4.95,Sheek Kebab,2
10216,2017-10-13 19:35:00,60,4.95,Sheek Kebab,1
2230,2017-10-13 18:34:00,57,4.95,Prawn Puree,1
4301,2017-10-12 19:38:00,53,3.95,Chicken Tikka,1
7094,2017-10-12 13:16:00,60,4.95,Sheek Kebab,2
10222,2017-10-11 18:28:00,53,3.95,Chicken Tikka,1
7099,2017-10-10 19:06:00,59,4.95,Vegetable Roll,1
5236,2017-10-10 18:58:00,53,3.95,Chicken Tikka,2
7101,2017-10-10 18:13:00,54,4.95,Aloo Chaat,1
2244,2017-10-09 17:22:00,56,4.95,Chicken Chaat,1
2245,2017-10-09 17:11:00,56,4.95,Chicken Chaat,1
12055,2017-10-08 18:41:00,60,4.95,Sheek Kebab,1
10228,2017-10-07 19:21:00,58,4.95,Lamb Tikka,1
7108,2017-10-06 19:52:00,59,4.95,Vegetable Roll,2
2255,2017-10-06 19:42:00,54,4.95,Aloo Chaat,1
2255,2017-10-06 19:42:00,53,3.95,Chicken Tikka,1
2255,2017-10-06 19:42:00,58,4.95,Lamb Tikka,1
5240,2017-10-06 19:07:00,55,4.95,Tandoori Chicken (1/4),1
2258,2017-10-05 22:11:00,53,3.95,Chicken Tikka,1
2258,2017-10-05 22:11:00,55,4.95,Tandoori Chicken (1/4),1
10237,2017-10-05 18:41:00,56,4.95,Chicken Chaat,2
10238,2017-10-04 20:43:00,57,4.95,Prawn Puree,1
2261,2017-10-04 17:40:00,56,4.95,Chicken Chaat,1
2261,2017-10-04 17:40:00,53,3.95,Chicken Tikka,1
7113,2017-10-04 17:28:00,59,4.95,Vegetable Roll,1
2267,2017-09-30 21:24:00,60,4.95,Sheek Kebab,1
2267,2017-09-30 21:24:00,57,4.95,Prawn Puree,1
7118,2017-09-30 18:23:00,56,4.95,Chicken Chaat,2
4310,2017-09-30 15:44:00,60,4.95,Sheek Kebab,1
10248,2017-09-29 20:12:00,57,4.95,Prawn Puree,1
12064,2017-09-29 19:52:00,55,4.95,Tandoori Chicken (1/4),1
12065,2017-09-29 19:50:00,55,4.95,Tandoori Chicken (1/4),1
7121,2017-09-29 19:00:00,55,4.95,Tandoori Chicken (1/4),1
12528,2017-09-29 18:27:00,60,4.95,Sheek Kebab,1
5246,2017-09-28 22:12:00,58,4.95,Lamb Tikka,1
5246,2017-09-28 22:12:00,60,4.95,Sheek Kebab,1
5246,2017-09-28 22:12:00,55,4.95,Tandoori Chicken (1/4),1
10250,2017-09-28 20:30:00,60,4.95,Sheek Kebab,1
2277,2017-09-28 18:34:00,55,4.95,Tandoori Chicken (1/4),1
2277,2017-09-28 18:34:00,60,4.95,Sheek Kebab,1
4316,2017-09-28 18:13:00,60,4.95,Sheek Kebab,1
4317,2017-09-28 17:30:00,58,4.95,Lamb Tikka,1
4317,2017-09-28 17:30:00,53,3.95,Chicken Tikka,1
10253,2017-09-27 18:22:00,59,4.95,Vegetable Roll,1
2279,2017-09-27 11:12:00,57,4.95,Prawn Puree,2
5249,2017-09-26 10:50:00,55,4.95,Tandoori Chicken (1/4),1
5249,2017-09-26 10:50:00,53,3.95,Chicken Tikka,1
7127,2017-09-25 19:45:00,59,4.95,Vegetable Roll,1
5250,2017-09-25 19:20:00,60,4.95,Sheek Kebab,1
10264,2017-09-24 19:03:00,60,4.95,Sheek Kebab,1
10265,2017-09-24 18:46:00,57,4.95,Prawn Puree,1
10272,2017-09-23 18:25:00,53,3.95,Chicken Tikka,1
10272,2017-09-23 18:25:00,56,4.95,Chicken Chaat,1
2291,2017-09-23 18:20:00,54,4.95,Aloo Chaat,1
10274,2017-09-23 17:07:00,53,3.95,Chicken Tikka,1
2292,2017-09-22 20:14:00,60,4.95,Sheek Kebab,1
2295,2017-09-22 18:51:00,59,4.95,Vegetable Roll,1
10276,2017-09-22 18:15:00,53,3.95,Chicken Tikka,1
10276,2017-09-22 18:15:00,60,4.95,Sheek Kebab,1
5253,2017-09-20 18:45:00,53,3.95,Chicken Tikka,1
2301,2017-09-20 18:25:00,56,4.95,Chicken Chaat,1
10281,2017-09-20 17:13:00,53,3.95,Chicken Tikka,1
5254,2017-09-19 19:12:00,53,3.95,Chicken Tikka,1
10284,2017-09-19 19:12:00,60,4.95,Sheek Kebab,1
10286,2017-09-19 17:50:00,55,4.95,Tandoori Chicken (1/4),1
12070,2017-09-18 19:44:00,58,4.95,Lamb Tikka,1
12070,2017-09-18 19:44:00,57,4.95,Prawn Puree,1
7143,2017-09-18 16:33:00,60,4.95,Sheek Kebab,15
10289,2017-09-17 19:04:00,57,4.95,Prawn Puree,1
12072,2017-09-17 18:25:00,60,4.95,Sheek Kebab,1
10291,2017-09-16 18:56:00,53,3.95,Chicken Tikka,1
12529,2017-09-16 18:42:00,54,4.95,Aloo Chaat,1
10295,2017-09-15 19:11:00,60,4.95,Sheek Kebab,1
10296,2017-09-15 19:03:00,59,4.95,Vegetable Roll,1
5255,2017-09-15 18:52:00,55,4.95,Tandoori Chicken (1/4),1
12530,2017-09-15 17:58:00,56,4.95,Chicken Chaat,2
10300,2017-09-15 19:01:00,55,4.95,Tandoori Chicken (1/4),1
7149,2017-09-15 16:36:00,60,4.95,Sheek Kebab,1
7151,2017-09-13 20:48:00,60,4.95,Sheek Kebab,1
10305,2017-09-13 19:02:00,57,4.95,Prawn Puree,1
2316,2017-09-13 17:58:00,60,4.95,Sheek Kebab,2
10310,2017-09-10 19:01:00,54,4.95,Aloo Chaat,1
10310,2017-09-10 19:01:00,53,3.95,Chicken Tikka,1
10311,2017-09-10 18:53:00,57,4.95,Prawn Puree,1
7158,2017-09-10 17:14:00,53,3.95,Chicken Tikka,1
10315,2017-09-09 19:35:00,54,4.95,Aloo Chaat,1
10315,2017-09-09 19:35:00,59,4.95,Vegetable Roll,1
10315,2017-09-09 19:35:00,55,4.95,Tandoori Chicken (1/4),2
10315,2017-09-09 19:35:00,56,4.95,Chicken Chaat,1
10317,2017-09-09 18:51:00,54,4.95,Aloo Chaat,1
2322,2017-09-09 18:48:00,59,4.95,Vegetable Roll,1
12531,2017-09-08 19:49:00,60,4.95,Sheek Kebab,1
10319,2017-09-08 19:15:00,60,4.95,Sheek Kebab,1
2328,2017-09-07 18:46:00,54,4.95,Aloo Chaat,1
7171,2017-09-07 13:35:00,53,3.95,Chicken Tikka,1
10328,2017-09-06 20:21:00,60,4.95,Sheek Kebab,1
7173,2017-09-05 17:33:00,58,4.95,Lamb Tikka,1
2329,2017-09-05 12:51:00,59,4.95,Vegetable Roll,1
7174,2017-09-04 18:20:00,57,4.95,Prawn Puree,2
4332,2017-09-03 16:26:00,58,4.95,Lamb Tikka,1
4332,2017-09-03 16:26:00,53,3.95,Chicken Tikka,1
12532,2017-09-02 20:56:00,53,3.95,Chicken Tikka,1
10336,2017-09-02 18:49:00,60,4.95,Sheek Kebab,1
10337,2017-09-02 18:40:00,60,4.95,Sheek Kebab,1
2337,2017-09-01 19:45:00,53,3.95,Chicken Tikka,1
10342,2017-09-01 19:43:00,53,3.95,Chicken Tikka,1
10342,2017-09-01 19:43:00,58,4.95,Lamb Tikka,1
10347,2017-09-01 18:16:00,59,4.95,Vegetable Roll,1
10348,2017-08-31 19:31:00,53,3.95,Chicken Tikka,1
10348,2017-08-31 19:31:00,60,4.95,Sheek Kebab,1
10352,2017-08-30 21:09:00,53,3.95,Chicken Tikka,1
12082,2017-08-30 20:08:00,57,4.95,Prawn Puree,2
2342,2017-08-29 19:02:00,56,4.95,Chicken Chaat,1
7189,2017-08-28 18:49:00,53,3.95,Chicken Tikka,1
7189,2017-08-28 18:49:00,58,4.95,Lamb Tikka,1
10362,2017-08-27 19:31:00,53,3.95,Chicken Tikka,1
10365,2017-08-27 17:31:00,56,4.95,Chicken Chaat,2
12533,2017-08-26 19:59:00,59,4.95,Vegetable Roll,1
2349,2017-08-26 18:34:00,56,4.95,Chicken Chaat,1
10367,2017-08-26 18:10:00,60,4.95,Sheek Kebab,1
2350,2017-08-25 20:19:00,56,4.95,Chicken Chaat,1
7198,2017-08-25 13:02:00,59,4.95,Vegetable Roll,1
2356,2017-08-24 19:34:00,53,3.95,Chicken Tikka,1
7204,2017-08-23 18:46:00,53,3.95,Chicken Tikka,1
7204,2017-08-23 18:46:00,58,4.95,Lamb Tikka,1
2360,2017-08-22 19:12:00,55,4.95,Tandoori Chicken (1/4),1
10381,2017-08-21 17:39:00,53,3.95,Chicken Tikka,1
10381,2017-08-21 17:39:00,60,4.95,Sheek Kebab,1
12088,2017-08-20 15:15:00,55,4.95,Tandoori Chicken (1/4),1
5270,2017-08-20 15:00:00,54,4.95,Aloo Chaat,1
12089,2017-08-20 14:03:00,54,4.95,Aloo Chaat,1
5271,2017-08-19 20:48:00,59,4.95,Vegetable Roll,1
4343,2017-08-19 18:08:00,57,4.95,Prawn Puree,1
7214,2017-08-18 18:02:00,54,4.95,Aloo Chaat,1
5275,2017-08-18 12:05:00,59,4.95,Vegetable Roll,1
7217,2017-08-17 18:29:00,55,4.95,Tandoori Chicken (1/4),1
12094,2017-08-16 19:02:00,60,4.95,Sheek Kebab,1
10397,2017-08-15 19:58:00,54,4.95,Aloo Chaat,1
10398,2017-08-15 19:11:00,60,4.95,Sheek Kebab,1
7221,2017-08-15 19:01:00,59,4.95,Vegetable Roll,1
10401,2017-08-14 22:10:00,57,4.95,Prawn Puree,1
2370,2017-08-13 18:09:00,56,4.95,Chicken Chaat,1
2371,2017-08-13 18:05:00,56,4.95,Chicken Chaat,1
7228,2017-08-12 18:31:00,59,4.95,Vegetable Roll,2
10411,2017-08-12 18:18:00,54,4.95,Aloo Chaat,1
10414,2017-08-11 19:15:00,57,4.95,Prawn Puree,1
5277,2017-08-10 19:39:00,57,4.95,Prawn Puree,1
2380,2017-08-09 18:54:00,60,4.95,Sheek Kebab,1
7231,2017-08-08 19:36:00,57,4.95,Prawn Puree,1
7232,2017-08-07 19:46:00,59,4.95,Vegetable Roll,1
10422,2017-08-07 18:38:00,53,3.95,Chicken Tikka,1
10422,2017-08-07 18:38:00,57,4.95,Prawn Puree,1
7233,2017-08-07 18:02:00,60,4.95,Sheek Kebab,1
2385,2017-08-06 18:19:00,56,4.95,Chicken Chaat,1
4351,2017-08-06 18:01:00,57,4.95,Prawn Puree,1
7234,2017-08-05 20:13:00,58,4.95,Lamb Tikka,1
7235,2017-08-05 20:09:00,58,4.95,Lamb Tikka,1
2388,2017-08-05 19:51:00,55,4.95,Tandoori Chicken (1/4),1
7237,2017-08-05 19:23:00,59,4.95,Vegetable Roll,1
2390,2017-08-05 19:13:00,57,4.95,Prawn Puree,1
10428,2017-08-05 18:22:00,53,3.95,Chicken Tikka,1
10429,2017-08-05 16:56:00,60,4.95,Sheek Kebab,1
7240,2017-08-04 21:35:00,55,4.95,Tandoori Chicken (1/4),1
10431,2017-08-04 19:48:00,60,4.95,Sheek Kebab,1
10436,2017-08-03 18:20:00,60,4.95,Sheek Kebab,1
2398,2017-08-02 21:43:00,59,4.95,Vegetable Roll,1
10438,2017-08-02 19:47:00,60,4.95,Sheek Kebab,1
10439,2017-08-02 19:42:00,60,4.95,Sheek Kebab,1
2402,2017-08-02 18:16:00,53,3.95,Chicken Tikka,1
7246,2017-08-01 17:59:00,59,4.95,Vegetable Roll,1
7248,2017-07-30 19:45:00,53,3.95,Chicken Tikka,1
2405,2017-07-30 16:10:00,59,4.95,Vegetable Roll,1
7251,2017-07-29 20:16:00,56,4.95,Chicken Chaat,1
10453,2017-07-29 17:37:00,53,3.95,Chicken Tikka,1
4356,2017-07-28 20:07:00,53,3.95,Chicken Tikka,1
12534,2017-07-27 20:33:00,54,4.95,Aloo Chaat,1
12534,2017-07-27 20:33:00,60,4.95,Sheek Kebab,1
12534,2017-07-27 20:33:00,58,4.95,Lamb Tikka,1
7260,2017-07-24 17:32:00,59,4.95,Vegetable Roll,1
7262,2017-07-23 19:10:00,60,4.95,Sheek Kebab,1
7263,2017-07-23 18:19:00,56,4.95,Chicken Chaat,2
10469,2017-07-23 17:51:00,58,4.95,Lamb Tikka,1
4359,2017-07-22 21:00:00,60,4.95,Sheek Kebab,1
10472,2017-07-22 19:56:00,59,4.95,Vegetable Roll,1
10472,2017-07-22 19:56:00,55,4.95,Tandoori Chicken (1/4),1
12109,2017-07-22 13:24:00,54,4.95,Aloo Chaat,1
7270,2017-07-21 17:57:00,59,4.95,Vegetable Roll,1
2428,2017-07-19 21:38:00,55,4.95,Tandoori Chicken (1/4),1
10484,2017-07-18 19:03:00,56,4.95,Chicken Chaat,1
12113,2017-07-18 17:30:00,57,4.95,Prawn Puree,1
10491,2017-07-17 18:52:00,60,4.95,Sheek Kebab,1
12535,2017-07-17 18:35:00,57,4.95,Prawn Puree,1
12536,2017-07-16 21:53:00,56,4.95,Chicken Chaat,1
10496,2017-07-15 22:15:00,59,4.95,Vegetable Roll,1
7281,2017-07-15 19:25:00,60,4.95,Sheek Kebab,1
4365,2017-07-15 18:24:00,57,4.95,Prawn Puree,1
2442,2017-07-15 17:51:00,60,4.95,Sheek Kebab,1
7283,2017-07-14 19:19:00,59,4.95,Vegetable Roll,1
4367,2017-07-14 18:05:00,59,4.95,Vegetable Roll,1
12118,2017-07-13 22:49:00,60,4.95,Sheek Kebab,1
2450,2017-07-13 18:57:00,55,4.95,Tandoori Chicken (1/4),1
2451,2017-07-13 18:03:00,53,3.95,Chicken Tikka,1
10505,2017-07-13 17:39:00,53,3.95,Chicken Tikka,1
10506,2017-07-13 17:38:00,59,4.95,Vegetable Roll,2
4369,2017-07-12 17:51:00,53,3.95,Chicken Tikka,1
12537,2017-07-12 16:50:00,56,4.95,Chicken Chaat,1
12538,2017-07-12 16:42:00,56,4.95,Chicken Chaat,1
12119,2017-07-11 09:28:00,58,4.95,Lamb Tikka,1
7286,2017-07-10 20:52:00,60,4.95,Sheek Kebab,1
7287,2017-07-10 20:47:00,60,4.95,Sheek Kebab,1
7288,2017-07-09 19:25:00,54,4.95,Aloo Chaat,1
12124,2017-07-09 19:00:00,57,4.95,Prawn Puree,1
12126,2017-07-09 18:13:00,56,4.95,Chicken Chaat,1
12132,2017-07-09 13:33:00,59,4.95,Vegetable Roll,1
12539,2017-07-08 21:25:00,54,4.95,Aloo Chaat,2
12539,2017-07-08 21:25:00,60,4.95,Sheek Kebab,1
2460,2017-07-08 20:05:00,60,4.95,Sheek Kebab,1
2460,2017-07-08 20:05:00,57,4.95,Prawn Puree,1
7290,2017-07-08 19:53:00,60,4.95,Sheek Kebab,1
7290,2017-07-08 19:53:00,58,4.95,Lamb Tikka,1
10515,2017-07-08 19:26:00,53,3.95,Chicken Tikka,1
4371,2017-07-08 18:42:00,60,4.95,Sheek Kebab,1
5292,2017-07-08 17:17:00,60,4.95,Sheek Kebab,1
2466,2017-07-06 20:26:00,55,4.95,Tandoori Chicken (1/4),1
2467,2017-07-06 20:08:00,55,4.95,Tandoori Chicken (1/4),1
4373,2017-07-06 18:57:00,60,4.95,Sheek Kebab,1
4373,2017-07-06 18:57:00,59,4.95,Vegetable Roll,1
10520,2017-07-05 19:11:00,53,3.95,Chicken Tikka,1
10521,2017-07-05 19:09:00,53,3.95,Chicken Tikka,1
2471,2017-07-05 17:56:00,58,4.95,Lamb Tikka,1
4382,2017-07-02 19:08:00,56,4.95,Chicken Chaat,1
10529,2017-07-02 18:57:00,56,4.95,Chicken Chaat,1
5299,2017-07-02 17:46:00,60,4.95,Sheek Kebab,1
10531,2017-07-01 19:03:00,56,4.95,Chicken Chaat,1
10532,2017-07-01 18:37:00,60,4.95,Sheek Kebab,1
10534,2017-07-01 18:13:00,60,4.95,Sheek Kebab,2
2482,2017-07-01 18:10:00,58,4.95,Lamb Tikka,1
12136,2017-07-01 16:14:00,57,4.95,Prawn Puree,1
12139,2017-06-28 19:37:00,55,4.95,Tandoori Chicken (1/4),1
4390,2017-06-28 12:45:00,56,4.95,Chicken Chaat,1
2490,2017-06-27 20:24:00,57,4.95,Prawn Puree,1
10546,2017-06-27 18:05:00,60,4.95,Sheek Kebab,1
7305,2017-06-26 17:36:00,59,4.95,Vegetable Roll,1
4392,2017-06-25 21:29:00,60,4.95,Sheek Kebab,1
2495,2017-06-25 19:32:00,56,4.95,Chicken Chaat,1
12140,2017-06-25 18:53:00,57,4.95,Prawn Puree,1
2496,2017-06-25 17:59:00,54,4.95,Aloo Chaat,3
2496,2017-06-25 17:59:00,59,4.95,Vegetable Roll,1
2497,2017-06-25 16:09:00,59,4.95,Vegetable Roll,1
2497,2017-06-25 16:09:00,56,4.95,Chicken Chaat,1
7307,2017-06-24 20:14:00,57,4.95,Prawn Puree,2
7309,2017-06-24 19:06:00,53,3.95,Chicken Tikka,1
10556,2017-06-24 18:18:00,57,4.95,Prawn Puree,1
10557,2017-06-24 18:16:00,60,4.95,Sheek Kebab,1
10557,2017-06-24 18:16:00,53,3.95,Chicken Tikka,1
2500,2017-06-24 17:47:00,57,4.95,Prawn Puree,2
12145,2017-06-23 18:54:00,55,4.95,Tandoori Chicken (1/4),1
12145,2017-06-23 18:54:00,60,4.95,Sheek Kebab,1
12145,2017-06-23 18:54:00,56,4.95,Chicken Chaat,1
10569,2017-06-21 19:27:00,59,4.95,Vegetable Roll,1
10571,2017-06-20 19:21:00,57,4.95,Prawn Puree,1
5308,2017-06-20 19:17:00,57,4.95,Prawn Puree,1
2513,2017-06-19 21:12:00,58,4.95,Lamb Tikka,1
5309,2017-06-19 18:48:00,60,4.95,Sheek Kebab,1
4399,2017-06-18 19:37:00,53,3.95,Chicken Tikka,1
7315,2017-06-18 18:49:00,57,4.95,Prawn Puree,1
12540,2017-06-18 18:21:00,57,4.95,Prawn Puree,1
12541,2017-06-18 12:53:00,57,4.95,Prawn Puree,1
7317,2017-06-17 18:45:00,53,3.95,Chicken Tikka,1
7318,2017-06-17 18:43:00,53,3.95,Chicken Tikka,1
10581,2017-06-15 18:52:00,60,4.95,Sheek Kebab,1
12542,2017-06-14 20:46:00,53,3.95,Chicken Tikka,1
7323,2017-06-13 19:39:00,53,3.95,Chicken Tikka,1
2526,2017-06-11 19:29:00,60,4.95,Sheek Kebab,1
7327,2017-06-11 18:59:00,60,4.95,Sheek Kebab,1
7328,2017-06-11 18:47:00,57,4.95,Prawn Puree,1
2529,2017-06-11 17:51:00,60,4.95,Sheek Kebab,1
